Wall time,Step,Value
1530252519.567964,0,0.18681733310222626
1530252582.462906,1,0.36316975951194763
1530252645.973591,2,0.505731463432312
1530252709.913265,3,0.5597181916236877
1530252774.962947,4,0.5647013783454895
1530252838.803338,5,0.5900289416313171
1530252902.075944,6,0.6170560717582703
1530252967.534725,7,0.6313401460647583
1530253032.249328,8,0.64463210105896
1530253096.266332,9,0.6553949117660522
1530253160.862154,10,0.6522595882415771
1530253226.621445,11,0.657975435256958
1530253289.729438,12,0.6673797369003296
1530253355.351687,13,0.6849333047866821
1530253420.736313,14,0.6735798120498657
1530253486.128531,15,0.6779795289039612
1530253551.418229,16,0.7060239315032959
1530253617.15561,17,0.7047056555747986
1530253682.244591,18,0.7119356393814087
1530253746.3594,19,0.7005020976066589
1530253810.406162,20,0.7207388877868652
1530253876.79957,21,0.7264217138290405
1530253941.910169,22,0.7388371229171753
1530254008.139048,23,0.7356951832771301
1530254073.760467,24,0.7420089244842529
1530254138.093801,25,0.7506157755851746
1530254201.367185,26,0.7483606934547424
1530254265.447092,27,0.7437116503715515
1530254330.148451,28,0.7586487531661987
1530254395.619568,29,0.768934965133667
1530254459.942646,30,0.7705745100975037
1530254524.794705,31,0.769806444644928
1530254588.852646,32,0.7851922512054443
1530254653.973235,33,0.795257568359375
1530254718.5542,34,0.7919933199882507
1530254781.474645,35,0.7936902046203613
1530254846.586323,36,0.7924803495407104
1530254911.708888,37,0.8094467520713806
1530254974.833215,38,0.8121753334999084
1530255040.374967,39,0.8118516802787781
1530255104.512259,40,0.8223094344139099
1530255168.979977,41,0.8195053339004517
1530255233.719338,42,0.8183298110961914
1530255296.862364,43,0.8214994072914124
1530255361.638648,44,0.8276480436325073
1530255426.063484,45,0.8326956033706665
1530255491.704889,46,0.8202643394470215
1530255555.408202,47,0.8296407461166382
1530255619.967325,48,0.8409354090690613
1530255684.140181,49,0.8513933420181274
1530255750.384626,50,0.8549091219902039
1530255814.567367,51,0.8609616160392761
1530255878.898701,52,0.8586824536323547
1530255943.074869,53,0.8665635585784912
1530256007.274481,54,0.8774721622467041
1530256072.328864,55,0.8767560720443726
1530256136.691352,56,0.8834768533706665
1530256200.692787,57,0.8815401792526245
1530256266.191864,58,0.8933790922164917
1530256330.280043,59,0.8915064930915833
1530256395.385325,60,0.8860054016113281
1530256459.557407,61,0.887001097202301
1530256523.65921,62,0.8984284400939941
1530256588.928117,63,0.9089620113372803
1530256653.94574,64,0.9185876846313477
1530256718.448472,65,0.9195477366447449
1530256782.769704,66,0.924586832523346
1530256847.414769,67,0.9265170693397522
1530256912.41249,68,0.9257572293281555
1530256976.232851,69,0.9336268901824951
1530257040.600991,70,0.9196873307228088
1530257105.878352,71,0.8986696600914001
1530257169.470676,72,0.9155527949333191
1530257234.195042,73,0.9370566606521606
1530257299.212346,74,0.945341169834137
1530257363.293815,75,0.9483788013458252
1530257429.041891,76,0.9506939649581909
1530257493.667613,77,0.9510793089866638
1530257559.315043,78,0.9542378187179565
1530257624.511181,79,0.9545857906341553
1530257688.97931,80,0.9467383027076721
1530257754.770935,81,0.9386686086654663
1530257818.834516,82,0.9137731194496155
1530257883.107566,83,0.9240210652351379
1530257947.605176,84,0.9365082383155823
1530258012.676046,85,0.9514821767807007
1530258077.391321,86,0.9567471742630005
1530258141.493231,87,0.9603004455566406
1530258206.63352,88,0.9623463749885559
1530258270.784326,89,0.9641504883766174
1530258335.943507,90,0.9649660587310791
1530258399.998914,91,0.9652896523475647
1530258465.343153,92,0.9662342667579651
1530258529.570897,93,0.967624843120575
1530258593.941826,94,0.9675070643424988
1530258658.614255,95,0.966834545135498
1530258721.585186,96,0.9656388163566589
1530258787.091048,97,0.9632701277732849
1530258852.294598,98,0.96709805727005
1530258917.406094,99,0.9568676352500916
1530258981.691916,100,0.9242611527442932
1530259045.797966,101,0.9373323917388916
1530259109.804424,102,0.9425668120384216
1530259174.480088,103,0.9572296738624573
1530259239.00732,104,0.9667304158210754
1530259304.436367,105,0.9690588712692261
1530259369.379184,106,0.9706413149833679
1530259433.428985,107,0.9715433716773987
1530259497.634788,108,0.9726252555847168
1530259562.191184,109,0.9728505611419678
1530259626.303219,110,0.9718548655509949
1530259690.374749,111,0.9708895683288574
1530259756.573039,112,0.9709264636039734
1530259820.688985,113,0.9731684327125549
1530259884.942931,114,0.9735164642333984
1530259949.38782,115,0.97362220287323
1530260013.578753,116,0.9738543033599854
1530260078.555699,117,0.9733251929283142
1530260143.88627,118,0.9746555685997009
1530260207.926914,119,0.9753432869911194
1530260272.497786,120,0.9734559655189514
1530260337.560291,121,0.9706418514251709
1530260402.916168,122,0.9663896560668945
1530260467.354997,123,0.9711012244224548
1530260532.571514,124,0.9726197123527527
1530260596.093784,125,0.9728915095329285
1530260660.433966,126,0.974920392036438
1530260726.102064,127,0.976102352142334
1530260790.880869,128,0.9766789674758911
1530260855.485165,129,0.9768030643463135
1530260920.339474,130,0.9741679430007935
1530260984.401917,131,0.9730288982391357
1530261049.517461,132,0.9749414324760437
1530261113.744046,133,0.9765970706939697
1530261177.927464,134,0.9750074744224548
1530261242.131281,135,0.9756412506103516
1530261307.141688,136,0.9768581390380859
1530261372.233576,137,0.976967990398407
1530261436.48601,138,0.9780756831169128
1530261502.065466,139,0.978485643863678
1530261566.756486,140,0.9783686995506287
1530261631.256875,141,0.9768495559692383
1530261695.005158,142,0.9773860573768616
1530261760.074856,143,0.9713833928108215
1530261824.759519,144,0.9295080304145813
1530261890.134222,145,0.9170085787773132
1530261954.478227,146,0.9186277389526367
1530262019.996634,147,0.9299919009208679
1530262084.97606,148,0.9478474259376526
1530262148.758971,149,0.9658005833625793
1530262212.388592,150,0.9733985662460327
1530262277.532247,151,0.976427435874939
1530262341.583958,152,0.9776059985160828
1530262406.894644,153,0.9780736565589905
1530262470.875982,154,0.97927325963974
1530262535.513469,155,0.9794729948043823
1530262600.809912,156,0.9802897572517395
1530262666.085213,157,0.980544924736023
1530262730.943369,158,0.9799255728721619
1530262795.328168,159,0.979821503162384
1530262858.165068,160,0.9802960753440857
1530262922.289334,161,0.9801475405693054
1530262987.971518,162,0.9811862111091614
1530263051.371143,163,0.9806249141693115
1530263115.763351,164,0.9811750054359436
1530263180.65665,165,0.9816782474517822
1530263243.709686,166,0.9816821813583374
1530263308.173035,167,0.9802979826927185
1530263372.081635,168,0.9810661673545837
1530263437.403673,169,0.9802306890487671
1530263502.830577,170,0.9810940027236938
1530263567.347842,171,0.9816699624061584
1530263631.470177,172,0.9822328090667725
1530263696.569769,173,0.9816015958786011
1530263760.70566,174,0.9816020727157593
1530263824.433742,175,0.9794490337371826
1530263888.872025,176,0.976784884929657
1530263952.306224,177,0.9783186316490173
1530264016.870662,178,0.9802020192146301
1530264081.288384,179,0.9810033440589905
1530264144.837333,180,0.9814997911453247
1530264209.203622,181,0.9821152687072754
1530264273.268966,182,0.9825630187988281
1530264337.457888,183,0.9830299019813538
1530264401.096823,184,0.9830831289291382
1530264464.976357,185,0.9818634986877441
1530264529.281199,186,0.98125159740448
1530264592.294239,187,0.9800320267677307
1530264656.350354,188,0.9806460738182068
1530264720.259222,189,0.981175422668457
1530264784.272172,190,0.9816545248031616
1530264847.897087,191,0.9825476408004761
1530264911.562767,192,0.9827765226364136
1530264975.608794,193,0.9823645353317261
1530265039.746614,194,0.9826186299324036
1530265103.438854,195,0.9829244613647461
1530265167.367157,196,0.9826136827468872
1530265231.785139,197,0.9806970357894897
1530265295.932443,198,0.9815248250961304
1530265359.198394,199,0.9823979735374451
1530265423.041714,200,0.9829795360565186
1530265486.652585,201,0.9835584163665771
1530265550.699514,202,0.9838208556175232
1530265613.881587,203,0.9841577410697937
1530265677.831125,204,0.984139621257782
1530265741.238442,205,0.9839044213294983
1530265804.96642,206,0.9835022687911987
1530265868.410211,207,0.9836522340774536
1530265932.397895,208,0.9837563633918762
1530265995.930275,209,0.9832878708839417
1530266059.623803,210,0.9825117588043213
1530266123.262435,211,0.9815718531608582
1530266186.765486,212,0.9812091588973999
1530266250.273505,213,0.9833314418792725
1530266313.862483,214,0.9844132661819458
1530266377.296903,215,0.984470009803772
1530266441.025119,216,0.9840446710586548
1530266504.498801,217,0.9831610918045044
1530266568.476242,218,0.9794690608978271
1530266632.077305,219,0.9010565876960754
1530266695.359099,220,0.8789845705032349
1530266758.680793,221,0.9409686326980591
1530266822.562161,222,0.9306864142417908
1530266886.193187,223,0.9583559036254883
1530266950.055182,224,0.974708080291748
1530267013.689933,225,0.9800055623054504
1530267077.399222,226,0.9824065566062927
1530267140.846215,227,0.9837367534637451
1530267204.277252,228,0.98469477891922
1530267267.929305,229,0.9855411052703857
1530267331.661865,230,0.9863473176956177
1530267395.536468,231,0.9866705536842346
1530267459.081088,232,0.9867005348205566
1530267522.340179,233,0.986663281917572
1530267586.198953,234,0.986617922782898
1530267649.56171,235,0.985959529876709
1530267713.187218,236,0.9863079786300659
1530267777.125972,237,0.986473023891449
1530267840.835568,238,0.9865871667861938
1530267904.473947,239,0.9863185286521912
1530267968.005335,240,0.9863308072090149
1530268031.939748,241,0.9862908720970154
1530268095.691945,242,0.9864847660064697
1530268159.086982,243,0.9858664870262146
1530268222.410116,244,0.9862633347511292
1530268286.757832,245,0.9868974685668945
1530268350.485878,246,0.9871844053268433
1530268414.044632,247,0.9872193932533264
1530268477.380005,248,0.9874023795127869
1530268540.973737,249,0.9871786832809448
