Wall time,Step,Value
1530261242.131342,135,0.0044525396078825
1530261307.142268,136,0.004235155880451202
1530261372.234044,137,0.0042166379280388355
1530261436.48678,138,0.0040252055041491985
1530261502.066268,139,0.003941983915865421
1530261566.756548,140,0.003966604825109243
1530261631.256937,141,0.004230656661093235
1530261695.005222,142,0.004134634044021368
1530261760.075563,143,0.005285372957587242
1530261824.759708,144,0.013197061605751514
1530261890.134284,145,0.015400847420096397
1530261954.478377,146,0.015056741423904896
1530262019.996695,147,0.013020990416407585
1530262084.976133,148,0.00969315692782402
1530262148.759032,149,0.00629850709810853
1530262212.388654,150,0.004891696386039257
1530262277.532449,151,0.004335223231464624
1530262341.58402,152,0.004120293539017439
1530262406.894844,153,0.004032805096358061
1530262470.87667,154,0.003809708170592785
1530262535.514332,155,0.0037622430827468634
1530262600.810437,156,0.003626415040344
1530262666.085846,157,0.0035729517694562674
1530262730.94343,158,0.0036809341982007027
1530262795.328328,159,0.003699301974847913
1530262858.165218,160,0.0036090388894081116
1530262922.289393,161,0.0036423399578779936
1530262987.972041,162,0.0034567955881357193
1530263051.371295,163,0.003551318310201168
1530263115.764011,164,0.003456801874563098
1530263180.657005,165,0.003366887802258134
1530263243.710321,166,0.003363023279234767
1530263308.173287,167,0.0036090852227061987
1530263372.081792,168,0.0034678338561207056
1530263437.403732,169,0.003623076481744647
1530263502.830971,170,0.0034692815970629454
1530263567.348205,171,0.0033652307465672493
1530263631.470679,172,0.0032601128332316875
1530263696.569827,173,0.003376864595338702
1530263760.70573,174,0.0033793242182582617
1530263824.433801,175,0.0037631297018378973
1530263888.872085,176,0.004258483648300171
1530263952.3064,177,0.003983040805906057
1530264016.870967,178,0.003620624076575041
1530264081.288441,179,0.0034719023387879133
1530264144.837391,180,0.0033864241559058428
1530264209.203693,181,0.003282744437456131
1530264273.269572,182,0.003202819963917136
1530264337.458184,183,0.003113853046670556
1530264401.097151,184,0.003110052552074194
1530264464.976417,185,0.0033204020000994205
1530264529.28127,186,0.0034229562152177095
1530264592.294422,187,0.0036473325453698635
1530264656.350587,188,0.0035336329601705074
1530264720.259282,189,0.003440238768234849
1530264784.272231,190,0.003348123049363494
1530264847.897234,191,0.0031960203777998686
1530264911.562826,192,0.0031541313510388136
1530264975.608853,193,0.003218466881662607
1530265039.746685,194,0.0031809110660105944
1530265103.439274,195,0.003125451970845461
1530265167.367218,196,0.003177687292918563
1530265231.785199,197,0.003526259446516633
1530265295.932502,198,0.0033777898643165827
1530265359.198452,199,0.003219727659597993
1530265423.042061,200,0.0031155156902968884
1530265486.653188,201,0.0030121582094579935
1530265550.699862,202,0.0029671420343220234
1530265613.88193,203,0.0029067795258015394
1530265677.831469,204,0.0029052668251097202
1530265741.238591,205,0.002942147431895137
1530265804.966479,206,0.003019173163920641
1530265868.410281,207,0.0029929140582680702
1530265932.397956,208,0.002978857606649399
1530265995.930459,209,0.0030538581777364016
1530266059.62391,210,0.003203590167686343
1530266123.262494,211,0.0033660081680864096
1530266186.765548,212,0.003434249432757497
1530266250.273576,213,0.003050469094887376
1530266313.8632,214,0.0028526701498776674
1530266377.297213,215,0.002844839822500944
1530266441.025181,216,0.002915987279266119
1530266504.49886,217,0.0030801345128566027
1530266568.476304,218,0.0037824066821485758
1530266632.077365,219,0.018174055963754654
1530266695.35916,220,0.022263746708631516
1530266758.680853,221,0.010980810038745403
1530266822.56234,222,0.01296325959265232
1530266886.193259,223,0.00774319376796484
1530266950.055351,224,0.004677982069551945
1530267013.690169,225,0.0036796843633055687
1530267077.399283,226,0.003237747820094228
1530267140.846357,227,0.002993096597492695
1530267204.277315,228,0.002836809493601322
1530267267.929952,229,0.0026698876172304153
1530267331.662217,230,0.002530190162360668
1530267395.536824,231,0.0024711191654205322
1530267459.081679,232,0.0024592827539891005
1530267522.340239,233,0.0024663624353706837
1530267586.199587,234,0.002472194144502282
1530267649.561868,235,0.002590048359706998
1530267713.187278,236,0.002519001718610525
1530267777.126322,237,0.002488000551238656
1530267840.836399,238,0.0024640746414661407
1530267904.474117,239,0.0025149653665721416
1530267968.005487,240,0.002510316204279661
1530268031.939807,241,0.0025123239029198885
1530268095.692002,242,0.00247810035943985
1530268159.087051,243,0.0025867202784866095
1530268222.410277,244,0.0025189484003931284
1530268286.758519,245,0.0024059126153588295
1530268350.486194,246,0.002356139477342367
1530268414.045123,247,0.002349274232983589
1530268477.380362,248,0.0023203815799206495
1530268540.974601,249,0.0023573709186166525
1530268604.425961,250,0.0023649982176721096
1530268667.601929,251,0.002293315250426531
1530268730.956723,252,0.0023360566701740026
1530268794.594377,253,0.002427701372653246
1530268858.152234,254,0.0024892499204725027
1530268921.548086,255,0.002511056140065193
1530268984.626035,256,0.002477075671777129
1530269048.236092,257,0.0025166769046336412
1530269111.559029,258,0.002403510268777609
1530269175.168602,259,0.002336191013455391
1530269239.002518,260,0.0024450563360005617
1530269302.815426,261,0.0025208378210663795
1530269366.327217,262,0.0025818024296313524
1530269429.986828,263,0.002502176910638809
1530269494.037804,264,0.002346303313970566
